DepLat;DepLon;ArrLat;ArrLon;NbFlights;CO2Intensity
35.21667;-80.93333;40.19361;-76.76334;3;1.81804502
35.21667;-80.93333;30.69111;-88.24277;3;1.371734977
35.21667;-80.93333;33.7;-78.96667;3;1.371734977
35.21667;-80.93333;35.63333;-77.4;3;1.371734977
35.21667;-80.93333;18.5675;-68.36333;3;2.897800088
35.21667;-80.93333;30.39639;-84.35028;3;1.371734977
35.21667;-80.93333;36.47528;-82.4075;3;1.185585022
35.21667;-80.93333;30.48333;-86.52528;3;1.371734977
7.179167;79.88306;19.08861;72.86806;3;2.732599974
7.179167;79.88306;23.63333;58.53333;3;2.732599974
7.179167;79.88306;1.350278;103.9944;3;4.032999992
40;-82.88333;38.85194;-77.03778;3;1.81804502
40;-82.88333;39.86167;-104.6731;3;2.140700042
40;-82.88333;38.94444;-77.45583;3;1.693400055
40;-82.88333;28.42944;-81.30889;3;2.634299994
40;-82.88333;41.78333;-87.75;3;2.566799998
40;-82.88333;35.06667;-89.96667;3;5.383406043
40;-82.88333;27.97556;-82.53306;3;2.51679498
33.36667;-7.583333;41.80444;12.25083;3;2.693899989
33.36667;-7.583333;40.46667;-3.566667;3;2.261500031
33.36667;-7.583333;36.85361;10.22861;3;2.51669997
-19.63361;-43.96889;-18.88278;-48.22556;3;1.723100007
-19.63361;-43.96889;-20.3;-40.25;3;2.701799989
-16.88333;145.75;-19.2525;146.7653;3;2.086156011
18.76833;98.96278;22.30889;113.9147;3;2.659199953
18.76833;98.96278;31.14333;121.8053;3;2.659199953
10.15194;76.40195;28.56944;77.11806;3;2.779500008
10.15194;76.40195;2.745556;101.71;3;2.754043996
38.81667;-104.7167;29.98444;-95.34139;3;1.693400055
38.81667;-104.7167;41.97861;-87.90472;3;1.594889998
55.61806;12.65583;53.43333;-6.25;3;2.695899963
55.61806;12.65583;46.23806;6.108889;3;2.254194975
55.61806;12.65583;40.97694;28.82111;3;2.899800062
55.61806;12.65583;58.2;8.1;3;1.508700013
55.61806;12.65583;38.78139;-9.135833;3;2.695899963
55.61806;12.65583;40.46667;-3.566667;3;2.695899963
55.61806;12.65583;43.66528;7.215;3;2.852900028
55.61806;12.65583;48.68333;9.2;3;1.889100015
55.61806;12.65583;55.97278;37.41472;3;3.020100117
55.61806;12.65583;28.04444;-16.5725;3;2.667895019
55.61806;12.65583;59.41333;24.83278;3;1.939800024
55.61806;12.65583;54.63333;25.28333;3;1.889100015
42.90805;-106.4644;40.78833;-111.9667;3;1.371734977
15.18333;120.5333;22.30889;113.9147;3;2.657199979
15.18333;120.5333;1.350278;103.9944;3;2.657199979
50.46;4.452778;45.67389;9.704167;3;2.769299984
50.46;4.452778;40.46667;-3.566667;3;2.745665967
38.36667;-81.6;35.21667;-80.93333;3;1.371734977
28.07111;112.9583;13.68111;100.7472;3;2.779500008
28.07111;112.9583;37.46917;126.4506;3;3.525699973
28.07111;112.9583;24.9;118.5833;3;2.732599974
28.07111;112.9583;31.14333;121.8053;3;2.659199953
28.07111;112.9583;36.1;120.3167;3;2.852900028
28.07111;112.9583;39.14222;117.1767;3;2.754043996
37.46667;15.06667;45.67389;9.704167;3;2.769299984
37.46667;15.06667;44.53556;11.28861;3;2.745665967
37.46667;15.06667;45.20083;7.649722;3;2.745665967
37.46667;15.06667;45.50528;12.35194;3;2.534099936
37.46667;15.06667;45.46667;10.93333;3;2.534099936
10.45;-75.51667;3.4575;-76.49639;3;2.659199953
42.8;141.6667;25.07778;121.2239;3;6.011800051
30.57861;103.9472;25.56667;100.2333;3;2.566799998
30.57861;103.9472;31.95;117.2833;3;2.899800062
30.57861;103.9472;38.36667;106.3667;3;2.775500059
30.57861;103.9472;29.30576;94.33533;3;2.65320003
30.57861;103.9472;31.49444;120.4294;3;2.695899963
30.57861;103.9472;24.46667;118.1167;3;2.693899989
30.57861;103.9472;36.54972;101.75;3;2.659199953
22.75;-107.4833;32.54111;-116.9703;3;2.657199979
21.03667;-86.87695;4.703056;-74.13834;3;2.659199953
21.03667;-86.87695;39.86167;-104.6731;3;2.686544001
21.03667;-86.87695;42.2125;-83.35333;3;2.659199953
21.03667;-86.87695;40.6925;-74.16861;3;3.157388091
21.03667;-86.87695;38.94444;-77.45583;3;2.754043996
21.03667;-86.87695;33.9425;-118.4072;3;2.754043996
21.03667;-86.87695;41.78333;-87.75;3;2.701799989
12.2;-68.96667;25.78333;-80.26667;3;2.88293004
39.04889;-84.66778;39.17528;-76.66833;3;2.668799967
39.04889;-84.66778;32.89694;-97.03806;3;3.093699992
39.04889;-84.66778;33.9425;-118.4072;3;3.425799966
39.04889;-84.66778;28.42944;-81.30889;3;3.502730012
39.04889;-84.66778;38.74861;-90.37;3;1.972495019
39.04889;-84.66778;43.67722;-79.63055;3;1.371734977
-25.52861;-49.17583;-19.63361;-43.96889;3;2.55339998
-25.52861;-49.17583;-29.98444;-51.17139;3;3.32159996
51.4;-3.35;52.30861;4.763889;3;2.124864042
31.7;119.9667;22.55;113.9167;3;4.560800076
31.7;119.9667;24.46667;118.1167;3;4.607700109
23.84333;90.39778;22.63333;88.43333;3;2.174603999
23.84333;90.39778;25.32861;55.51722;3;2.659199953
32.85278;-96.85;39.17528;-76.66833;3;2.566799998
32.85278;-96.85;28.42944;-81.30889;3;2.584294975
-6.875556;39.20194;-6.216667;39.21667;3;3.051699996
39.75;-84.18333;38.85194;-77.03778;3;1.371734977
39.75;-84.18333;32.89694;-97.03806;3;3.110190153
39.75;-84.18333;42.2125;-83.35333;3;1.425244987
39.75;-84.18333;38.94444;-77.45583;3;1.327107996
39.75;-84.18333;44.88333;-93.21694;3;1.371734977
38.85194;-77.03778;42.73333;-73.8;3;1.594889998
38.85194;-77.03778;33.56667;-86.75;3;1.371734977
38.85194;-77.03778;33.95;-81.11667;3;1.371734977
38.85194;-77.03778;39.75;-84.18333;3;1.371734977
38.85194;-77.03778;36.09778;-79.93723;3;1.594889998
38.85194;-77.03778;33.9425;-118.4072;3;2.769299984
38.85194;-77.03778;42.95;-87.9;3;2.566799998
38.85194;-77.03778;26.68306;-80.09556;3;2.543500006
38.85194;-77.03778;33.43333;-112.0333;3;2.899800062
38.85194;-77.03778;43.65;-70.3;3;1.81804502
38.85194;-77.03778;38.17444;-85.73611;3;1.371734977
38.85194;-77.03778;38.74861;-90.37;3;2.449294984
38.85194;-77.03778;43.11667;-76.11667;3;1.594889998
38.85194;-77.03778;35.95;-83.91666;3;1.371734977
29.33054;100.0514;30.57861;103.9472;3;2.65320003
30.18972;78.18027;28.56944;77.11806;3;2.769299984
28.56944;77.11806;24.43306;54.65111;3;5.493700027
28.56944;77.11806;23.3925;113.2989;3;3.901799917
28.56944;77.11806;10.15194;76.40195;3;2.779500008
28.56944;77.11806;30.18972;78.18027;3;2.769299984
28.56944;77.11806;25.26111;51.565;3;3.760699987
28.56944;77.11806;22.71667;75.8;3;2.695899963
28.56944;77.11806;34.16667;77.58334;3;2.626399994
28.56944;77.11806;2.745556;101.71;3;3.500243962
28.56944;77.11806;23.63333;58.53333;3;2.732599974
28.56944;77.11806;21.08333;79.05;3;2.659199953
28.56944;77.11806;35.76389;140.3917;3;4.417199969
39.86167;-104.6731;35.22639;-101.7058;3;1.398489982
39.86167;-104.6731;21.03667;-86.87695;3;2.686544001
39.86167;-104.6731;32.85278;-96.85;3;2.51679498
39.86167;-104.6731;46.8;-102.8;3;1.451999992
39.86167;-104.6731;47.61972;-117.5339;3;2.701799989
39.86167;-104.6731;43.51667;-112.0667;3;1.371734977
39.86167;-104.6731;40.63333;-73.78333;3;2.695899963
39.86167;-104.6731;46.91667;-114.0833;3;1.66664505
39.86167;-104.6731;38.50972;-107.8942;3;1.508700013
39.86167;-104.6731;23.15194;-109.7211;3;2.663100004
39.86167;-104.6731;27.97556;-82.53306;3;2.686544001
39.86167;-104.6731;49.19389;-123.1833;3;2.775488019
39.86167;-104.6731;51.11389;-114.0203;3;2.305344045
32.89694;-97.03806;20.99333;-101.4808;3;1.889100015
32.89694;-97.03806;39.75;-84.18333;3;3.110190153
32.89694;-97.03806;21.45472;-103.3011;3;2.811555088
32.89694;-97.03806;29.64556;-95.27889;3;1.889100015
32.89694;-97.03806;34.63722;-86.775;3;1.889100015
32.89694;-97.03806;42.95;-87.9;3;2.957860112
32.89694;-97.03806;26.68306;-80.09556;3;2.769299984
32.89694;-97.03806;30.46667;-87.18333;3;3.110190153
32.89694;-97.03806;33.83333;-116.5;3;3.110190153
26.12556;109.3075;24.9925;102.7436;3;2.566799998
46.8;-102.8;39.86167;-104.6731;3;1.451999992
33.875;10.77556;36.04;10.3;3;2.769299984
-2.583333;140.5167;-4.083333;138.9333;3;2.214284956
4.016667;9.716667;0.45;9.416667;3;2.686544001
38.96556;121.5386;37.46917;126.4506;3;3.678000093
38.96556;121.5386;37.85806;112.5808;3;2.695899963
38.96556;121.5386;30.78389;114.2081;3;2.779500008
46.83333;-92.18333;41.97861;-87.90472;3;1.371734977
25.56667;100.2333;30.57861;103.9472;3;2.566799998
55.41945;37.88583;44.9;37.31667;3;2.543983996
55.41945;37.88583;55.3;61.5;3;2.655200005
55.41945;37.88583;50.02639;8.543056;3;2.65320003
55.41945;37.88583;40.4675;50.04667;3;2.657199979
55.41945;37.88583;27.17833;33.79944;3;2.936500072
55.41945;37.88583;50.4;30.46667;3;2.319552004
55.41945;37.88583;56.17306;92.49333;3;2.769299984
55.41945;37.88583;51.46972;-0.451389;3;3.995500088
55.41945;37.88583;48.35;11.78333;3;2.659199953
55.41945;37.88583;66.08334;76.51667;3;2.732599974
55.41945;37.88583;54.96667;73.3;3;2.670265973
55.41945;37.88583;58;56.25;3;2.65320003
55.41945;37.88583;27.97722;34.395;3;2.936500072
55.41945;37.88583;54.27555;48.24306;3;1.628489971
13.9125;100.6067;-6.125556;106.6558;3;2.659199953
13.9125;100.6067;30.3;120.2833;3;2.659199953
13.9125;100.6067;35.76389;140.3917;3;5.24729991
13.9125;100.6067;13.41667;103.8167;3;2.659199953
13.9125;100.6067;10.81889;106.6519;3;2.659199953
26.47111;49.79778;18.21667;42.5;3;2.659199953
26.47111;49.79778;30.12194;31.40556;3;2.852900028
26.47111;49.79778;25.32861;55.51722;3;2.659199953
25.26111;51.565;19.08861;72.86806;3;3.986099958
25.26111;51.565;30.12194;31.40556;3;4.727599978
25.26111;51.565;11.13694;75.95528;3;2.852900028
25.26111;51.565;49.01667;2.55;3;8.362099886
25.26111;51.565;10.15194;76.40195;3;4.986400008
25.26111;51.565;28.56944;77.11806;3;3.974499941
25.26111;51.565;24.91492;55.1455;3;2.899800062
25.26111;51.565;26.3;43.81667;3;2.899800062
25.26111;51.565;41.80444;12.25083;3;4.502200007
25.26111;51.565;50.02639;8.543056;3;4.474599957
25.26111;51.565;30.91778;29.69639;3;2.659199953
25.26111;51.565;15.58944;32.55305;3;2.659199953
25.26111;51.565;27.69667;85.35917;3;3.405399919
25.26111;51.565;2.745556;101.71;3;5.519799948
25.26111;51.565;53.35;-2.266667;3;4.961799979
25.26111;51.565;-1.316667;36.93333;3;2.659199953
25.26111;51.565;24.95778;46.69889;3;4.44509995
-8.748056;115.1672;-33.94611;151.1772;3;3.974499941
5.15;73.13;2.209722;73.20972;3;0.900000036
-12.41667;130.8667;-23.8;133.8833;3;2.612499952
-12.41667;130.8667;-37.67333;144.8433;3;2.732599974
-12.41667;130.8667;-33.94611;151.1772;3;2.732599974
41.53389;-93.66306;33.63667;-84.42805;3;2.534099936
41.53389;-93.66306;42.2125;-83.35333;3;1.54418999
42.2125;-83.35333;42.73333;-73.8;3;1.946345031
42.2125;-83.35333;30.19444;-97.67;3;2.182500005
42.2125;-83.35333;44.47194;-73.15334;3;1.371734977
42.2125;-83.35333;41.41667;-81.85;3;1.691645026
42.2125;-83.35333;21.03667;-86.87695;3;2.659199953
42.2125;-83.35333;41.53389;-93.66306;3;1.54418999
42.2125;-83.35333;38.03695;-87.5325;3;1.371734977
42.2125;-83.35333;44.48333;-88.13333;3;1.971345007
42.2125;-83.35333;40.19361;-76.76334;3;1.54418999
42.2125;-83.35333;29.99333;-90.25806;3;2.957860112
42.2125;-83.35333;41.73333;-71.43333;3;2.335799992
42.2125;-83.35333;37.5;-77.31667;3;1.814100087
42.2125;-83.35333;43.11889;-77.6725;3;1.798889995
42.2125;-83.35333;29.53333;-98.46667;3;1.839100063
42.2125;-83.35333;37.61889;-122.375;3;3.729644001
42.2125;-83.35333;35.95;-83.91666;3;1.54418999
53.43333;-6.25;36.675;-4.499167;3;3.562399983
53.43333;-6.25;41.3;2.083333;3;2.732599974
53.43333;-6.25;55.61806;12.65583;3;2.695899963
53.43333;-6.25;52.83111;-1.328056;3;2.887020022
53.43333;-6.25;37.01444;-7.965833;3;2.732599974
53.43333;-6.25;53.33361;-2.849722;3;2.769299984
53.43333;-6.25;51.86667;-0.366667;3;2.769299984
53.43333;-6.25;40.46667;-3.566667;3;2.732599974
53.43333;-6.25;55.03333;-1.7;3;1.723100007
53.43333;-6.25;50.95;-1.35;3;1.508700013
53.43333;-6.25;52.50278;13.50861;3;2.695899963
53.43333;-6.25;43.67722;-79.63055;3;3.938500047
-45.86667;170.3667;-37.00806;174.7917;3;2.659199953
51.28944;6.766667;28.94556;-13.60528;3;3.130600095
51.28944;6.766667;41.80444;12.25083;3;2.659199953
51.28944;6.766667;46.23806;6.108889;3;1.997494996
51.28944;6.766667;51.50528;0.055278;3;1.362848997
51.28944;6.766667;45.63333;8.733333;3;2.145799994
7.125556;125.6458;10.71306;122.5453;3;2.657199979
25.25;55.33333;23.07722;72.63472;3;4.55309999
25.25;55.33333;52.30861;4.763889;3;7.820199966
25.25;55.33333;52.45;-1.75;3;6.419699907
25.25;55.33333;30.55;47.76667;3;4.252300024
25.25;55.33333;23.3925;113.2989;3;6.012499928
25.25;55.33333;-6.125556;106.6558;3;6.419699907
25.25;55.33333;-6.875556;39.20194;3;4.55309999
25.25;55.33333;41.80444;12.25083;3;7.245499849
25.25;55.33333;40.97694;28.82111;3;5.912399888
25.25;55.33333;12.96139;74.89;3;2.769299984
25.25;55.33333;51.14806;-0.190278;3;8.071299791
25.25;55.33333;-1.316667;36.93333;3;5.9296
25.25;55.33333;40.06333;116.5844;3;6.73819983
25.25;55.33333;-31.94028;115.9669;3;6.470399857
25.25;55.33333;50.06667;14.43333;3;3.986099958
25.25;55.33333;31.14333;121.8053;3;7.34559989
25.25;55.33333;17.03333;54.1;3;2.769299984
25.25;55.33333;-33.94611;151.1772;3;8.897099733
25.25;55.33333;47.46472;8.549167;3;6.73819983
29.13333;110.4833;31.14333;121.8053;3;2.695899963
17.6;44.41667;24.95778;46.69889;3;2.779500008
35.15;33.5;36.98222;35.28028;3;2.732599974
35.15;33.5;36.91667;30.8;3;2.732599974
35.15;33.5;40.13333;33;3;2.701799989
55.95;-3.35;54.61806;-5.8725;3;1.686200023
55.95;-3.35;51.38333;-2.716667;3;2.655200005
55.95;-3.35;59.87889;-1.295556;3;1.270149261
55.95;-3.35;51.86667;-0.366667;3;2.65320003
55.95;-3.35;52.51667;1.25;3;1.053383082
18.44472;-65.54305;18.04083;-63.10889;3;1.200000018
31.8;-106.3833;30.19444;-97.67;3;2.449294984
31.8;-106.3833;32.85278;-96.85;3;2.366878986
31.8;-106.3833;39.86167;-104.6731;3;1.425244987
31.8;-106.3833;33.9425;-118.4072;3;2.050939977
26.3;43.81667;21.67944;39.15667;3;2.899800062
52.83111;-1.328056;57.2;-2.2;3;0.389420003
52.83111;-1.328056;54.59083;-5.916667;3;3.254161
52.83111;-1.328056;54.61806;-5.8725;3;1.508700013
52.83111;-1.328056;50.90222;4.485833;3;2.565800011
52.83111;-1.328056;53.43333;-6.25;3;2.887020022
52.83111;-1.328056;51.4325;12.24167;3;4.40170002
39.95639;41.17028;40.13333;33;3;2.769299984
39.95639;41.17028;40.89861;29.30917;3;2.769299984
40.13333;33;36.98222;35.28028;3;2.701799989
40.13333;33;38.45;43.31667;3;2.769299984
48.97917;6.247778;45.72556;5.081111;3;1.284000009
44.11667;-123.2167;45.58861;-122.5975;3;1.508700013
38.03695;-87.5325;33.63667;-84.42805;3;1.759189963
38.03695;-87.5325;42.2125;-83.35333;3;1.371734977
40.6925;-74.16861;41.93889;-72.68333;3;1.523508012
40.6925;-74.16861;42.20861;-75.97972;3;1.077324003
40.6925;-74.16861;39.17528;-76.66833;3;1.508700013
40.6925;-74.16861;32.89861;-80.04056;3;1.451999992
40.6925;-74.16861;21.03667;-86.87695;3;3.157388091
40.6925;-74.16861;42.48333;-76.46667;3;1.085319996
40.6925;-74.16861;42.9325;-71.43555;3;1.451999992
40.6925;-74.16861;42.95;-87.9;3;1.451999992
40.6925;-74.16861;18.5675;-68.36333;3;2.812188029
40.6925;-74.16861;43.65;-70.3;3;1.508700013
40.6925;-74.16861;37.5;-77.31667;3;1.210211992
40.6925;-74.16861;43.11889;-77.6725;3;1.335103989
5.35;-72.38333;4.703056;-74.13834;3;2.172799975
-34.82222;-58.53583;-25.26667;-57.66667;3;2.547499955
38.6;39.28333;40.97694;28.82111;3;2.693899989
38.6;39.28333;40.89861;29.30917;3;2.665099978
37.01444;-7.965833;53.43333;-6.25;3;2.732599974
37.01444;-7.965833;38.78139;-9.135833;3;2.65320003
37.01444;-7.965833;53.35;-2.266667;3;2.667895019
36.76667;-119.7167;39.86167;-104.6731;3;1.519190013
36.76667;-119.7167;33.9425;-118.4072;3;1.246189982
36.76667;-119.7167;33.43333;-112.0333;3;1.889100015
41.80444;12.25083;36.78333;3.05;3;2.587000012
41.80444;12.25083;43.63333;13.5;3;1.200000018
41.80444;12.25083;46.45;11.31667;3;1.362848997
41.80444;12.25083;30.12194;31.40556;3;2.732599974
41.80444;12.25083;51.28944;6.766667;3;2.659199953
41.80444;12.25083;25.25;55.33333;3;7.245499849
41.80444;12.25083;43.81;11.205;3;2.433799982
41.80444;12.25083;45.72556;5.081111;3;2.093800068
41.80444;12.25083;35.86667;14.48333;3;2.779500008
41.80444;12.25083;40.88611;14.29083;3;2.657199979
41.80444;12.25083;44.58055;26.08889;3;2.672265947
41.80444;12.25083;43.09583;12.51333;3;1.362848997
41.80444;12.25083;38.06667;15.65;3;2.659199953
41.80444;12.25083;43.53333;16.3;3;2.50889498
41.80444;12.25083;36.85361;10.22861;3;2.547499955
41.80444;12.25083;45.46667;10.93333;3;2.229799986
47.66667;9.516667;50.02639;8.543056;3;1.889100015
48.77945;8.080556;52.56111;13.28944;3;1.508700013
26.0725;-80.15278;39.46667;-74.58334;3;2.657199979
26.0725;-80.15278;41.93889;-72.68333;3;2.628399968
26.0725;-80.15278;36.12444;-86.67805;3;2.566799998
26.0725;-80.15278;4.703056;-74.13834;3;2.657199979
26.0725;-80.15278;42.94056;-78.73222;3;2.485899985
26.0725;-80.15278;30.41667;-81.63333;3;1.972783059
26.0725;-80.15278;17.93333;-76.78333;3;2.472499967
26.0725;-80.15278;36.08333;-115.1667;3;2.693899989
26.0725;-80.15278;29.99333;-90.25806;3;2.597599983
26.0725;-80.15278;33.43333;-112.0333;3;2.748700023
26.0725;-80.15278;40.49139;-80.23278;3;2.597599983
26.0725;-80.15278;38.74861;-90.37;3;2.547594965
-27.67056;-48.54722;-15.87111;-47.91861;3;2.657199979
-27.67056;-48.54722;-29.98444;-51.17139;3;2.732599974
-27.67056;-48.54722;-27.13333;-52.65194;3;2.628399968
43.81;11.205;52.30861;4.763889;3;2.324099958
43.81;11.205;41.80444;12.25083;3;2.433799982
43.81;11.205;47.46472;8.549167;3;2.675445974
51.95;7.616667;50.02639;8.543056;3;1.889100015
42.96556;-83.74361;33.63667;-84.42805;3;3.110190153
42.96556;-83.74361;41.97861;-87.90472;3;1.451999992
26.1;119.2833;13.68111;100.7472;3;2.769299984
26.1;119.2833;29.71917;106.6417;3;2.566799998
26.1;119.2833;26.66667;107.0167;3;2.665099978
26.1;119.2833;25.21806;110.0392;3;2.730599999
26.1;119.2833;36.75;116.9667;3;2.769299984
26.1;119.2833;34.44722;108.7517;3;2.732599974
-3.776389;-38.5325;-2.585278;-44.23417;3;2.732599974
-3.776389;-38.5325;-12.9109;-38.331;3;2.852900028
50.02639;8.543056;44.81917;20.30694;3;2.779500008
50.02639;8.543056;43.30111;-2.910556;3;2.779500008
50.02639;8.543056;13.68111;100.7472;3;7.639600039
50.02639;8.543056;51.38333;-2.716667;3;1.451999992
50.02639;8.543056;55.41945;37.88583;3;2.65320003
50.02639;8.543056;25.26111;51.565;3;4.474599957
50.02639;8.543056;51.95;7.616667;3;1.889100015
50.02639;8.543056;35.55222;139.7797;3;6.09950006
50.02639;8.543056;38.94444;-77.45583;3;6.505000114
50.02639;8.543056;37.46917;126.4506;3;7.39530015
50.02639;8.543056;47.26667;11.35;3;1.508700013
50.02639;8.543056;50.47417;19.08;3;2.249373972
50.02639;8.543056;46.22361;14.4575;3;1.864100039
50.02639;8.543056;35.86667;14.48333;3;2.899800062
50.02639;8.543056;43.43667;5.215;3;2.362589955
50.02639;8.543056;41.24805;-8.681389;3;3.020100117
50.02639;8.543056;40.06333;116.5844;3;6.820600033
50.02639;8.543056;31.14333;121.8053;3;6.820899844
50.02639;8.543056;56.92361;23.97111;3;2.396000028
50.02639;8.543056;1.350278;103.9944;3;8.071299791
50.02639;8.543056;58.87667;5.637778;3;2.430768013
50.02639;8.543056;59.41333;24.83278;3;2.659199953
50.02639;8.543056;43.635;1.367778;3;2.657199979
50.02639;8.543056;55.58333;37.26667;3;2.693899989
50.02639;8.543056;43.67722;-79.63055;3;6.994400024
61.5;5.083333;60.3;5.216667;3;1.098378003
61.5;5.083333;60.19389;11.10028;3;1.095444024
43.06139;74.4775;40.97694;28.82111;3;2.769299984
41.58333;9.25;43.43667;5.215;3;1.200000018
28.51667;-13.9;40.46667;-3.566667;3;2.732599974
21.45472;-103.3011;32.89694;-97.03806;3;2.811555088
21.45472;-103.3011;29.1;-111.05;3;2.510894954
21.45472;-103.3011;29.98444;-95.34139;3;1.823599994
54.3775;18.46611;48.35;11.78333;3;2.324099958
47.61972;-117.5339;39.86167;-104.6731;3;2.769299984
47.61972;-117.5339;40.78833;-111.9667;3;2.095800042
6.498611;-58.25417;10.65;-61.51667;3;2.769299984
-22.80889;-43.24361;-34.55917;-58.41556;3;2.566799998
-22.80889;-43.24361;-1.383611;-48.46861;3;2.695899963
-22.80889;-43.24361;-5.833333;-35.2;3;2.732599974
-22.80889;-43.24361;8.966667;-79.53333;3;2.769299984
-22.80889;-43.24361;-23.0075;-47.13445;3;2.665099978
39.11667;-108.5167;33.43333;-112.0333;3;1.371734977
55.87194;-4.433056;51.38333;-2.716667;3;2.65320003
55.87194;-4.433056;52.83111;-1.328056;3;1.508700013
12.00417;-61.78611;13.07472;-59.4925;3;1.200000018
37.45214;38.90308;40.97694;28.82111;3;2.874344051
44.43;8.8375;49.01667;2.55;3;2.041200042
57.66278;12.27972;50.90222;4.485833;3;2.785145998
57.66278;12.27972;48.35;11.78333;3;2.324099958
57.66278;12.27972;52.56111;13.28944;3;2.634299994
30.4;-89.06667;29.98444;-95.34139;3;1.451999992
44.48333;-88.13333;42.2125;-83.35333;3;1.798889995
-33.96667;22.41667;-26.13917;28.24611;3;2.769299984
31.06722;-97.82889;29.98444;-95.34139;3;1.442599982
42.88333;-85.53333;39.86167;-104.6731;3;2.023195028
42.88333;-85.53333;40.6925;-74.16861;3;1.648400009
-23.43194;-46.46944;-10.98361;-37.06778;3;2.665099978
-23.43194;-46.46944;4.703056;-74.13834;3;4.417199969
-23.43194;-46.46944;-20.46722;-54.66722;3;2.584199965
-23.43194;-46.46944;40.63333;-73.78333;3;5.38409996
-23.43194;-46.46944;-7.15;-34.96667;3;2.695899963
-23.43194;-46.46944;-12.02194;-77.11444;3;3.4727
-23.43194;-46.46944;40.46667;-3.566667;3;5.674900055
-23.43194;-46.46944;-34.83833;-56.03083;3;2.732599974
37.18861;-3.777222;41.3;2.083333;3;2.659199953
47.06667;15.45;48.35;11.78333;3;2.034099996
47.06667;15.45;47.46472;8.549167;3;1.525835991
36.09778;-79.93723;35.21667;-80.93333;3;1.81804502
36.09778;-79.93723;38.85194;-77.03778;3;1.371734977
36.09778;-79.93723;42.2125;-83.35333;3;1.54418999
36.09778;-79.93723;40.6925;-74.16861;3;1.470899999
36.09778;-79.93723;38.94444;-77.45583;3;1.085319996
34.89556;-82.21889;38.94444;-77.45583;3;1.693400055
34.89556;-82.21889;41.97861;-87.90472;3;1.451999992
0.65;122.9167;-5.116667;119.4;3;2.769299984
33.46667;-88.38333;33.63667;-84.42805;3;1.371734977
14.56667;-90.53333;13.44083;-89.05583;3;3.852400064
14.56667;-90.53333;9.993889;-84.20889;3;2.865999967
47.12194;51.82139;43.35194;77.04028;3;2.684728026
46.23806;6.108889;55.61806;12.65583;3;2.254194975
46.23806;6.108889;40.97694;28.82111;3;2.899800062
46.23806;6.108889;51.50528;0.055278;3;2.851118982
46.23806;6.108889;51.86667;-0.366667;3;2.65320003
46.23806;6.108889;48.35;11.78333;3;2.324099958
46.23806;6.108889;43.66528;7.215;3;2.655200005
40.4675;50.04667;55.41945;37.88583;3;2.657199979
-2.1575;-79.88361;8.966667;-79.53333;3;2.769299984
56.69083;12.82;59.35278;17.95;3;1.200000018
52.46111;9.685;40.97694;28.82111;3;2.628399968
52.46111;9.685;51.46972;-0.451389;3;2.65320003
19.98333;110.0333;34.75;113.4167;3;2.695899963
19.98333;110.0333;30.3;120.2833;3;2.695899963
19.98333;110.0333;25.21806;110.0392;3;2.659199953
19.98333;110.0333;29.82667;121.4619;3;2.748700023
19.98333;110.0333;22.78333;108;3;2.695899963
19.98333;110.0333;24.46667;118.1167;3;2.732599974
53.63333;9.983333;41.3;2.083333;3;2.695899963
53.63333;9.983333;48.77945;8.080556;3;1.889100015
53.63333;9.983333;40.97694;28.82111;3;2.779500008
53.63333;9.983333;53.35;-2.266667;3;2.14380002
53.63333;9.983333;45.63333;8.733333;3;2.65320003
53.63333;9.983333;60.19389;11.10028;3;2.075600028
53.63333;9.983333;40.89861;29.30917;3;2.657199979
53.63333;9.983333;52.16667;20.96667;3;2.041200042
21.22111;105.8072;2.745556;101.71;3;2.816200018
21.22111;105.8072;13.41667;103.8167;3;3.020100117
21.22111;105.8072;10.085;105.7119;3;2.899800062
30.91778;29.69639;29.22667;47.96889;3;2.659199953
60.31722;24.96333;36.675;-4.499167;3;2.936500072
60.31722;24.96333;59.35278;17.95;3;1.200000018
60.31722;24.96333;50.90222;4.485833;3;2.33950001
60.31722;24.96333;47.43667;19.25556;3;2.693899989
60.31722;24.96333;68.6;27.41667;3;3.020100117
60.31722;24.96333;64.28333;27.68333;3;1.200000018
60.31722;24.96333;55.97278;37.41472;3;2.484799981
60.31722;24.96333;28.04444;-16.5725;3;2.785400033
60.31722;24.96333;60.51417;22.26278;3;1.200000018
60.31722;24.96333;61.41528;23.58778;3;1.200000018
60.31722;24.96333;47.46472;8.549167;3;2.665800035
35.33972;25.18028;32.01417;34.88667;3;2.732599974
31.95;117.2833;29.71917;106.6417;3;2.659199953
31.95;117.2833;40.06333;116.5844;3;2.695899963
31.95;117.2833;34.44722;108.7517;3;2.732599974
70.7;23.66667;69.68139;18.91778;3;1.087448031
30.3;120.2833;13.68111;100.7472;3;2.695899963
30.3;120.2833;19.98333;110.0333;3;2.695899963
30.3;120.2833;46.01667;126.5833;3;2.695899963
30.3;120.2833;24.9;118.5833;3;2.732599974
30.3;120.2833;23.58472;102.0097;3;2.65320003
30.3;120.2833;22.14944;113.5917;3;2.936500072
30.3;120.2833;38.05;114.4667;3;2.659199953
30.3;120.2833;30.78389;114.2081;3;2.769299984
22.30889;113.9147;52.30861;4.763889;3;7.569100142
22.30889;113.9147;10.3075;125.9794;3;4.478299975
